,artist,track,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
2350,Tejal Yann,Heliosphere,spotify:track:6kBT4z3FCKGMXthNRAL5ns,59,2019,0.219,0.12,0,-22.907,1,0.04,0.895,0.896,0.113,0.053,76.854,audio_features,317748,4
2351,Lewis Capaldi,Maybe,spotify:track:5HU2B0yEnvg5EUB8FWeoda,68,2019,0.681,0.636,4,-5.485,1,0.0409,0.65,0.0,0.258,0.341,96.966,audio_features,210116,4
2352,TOOL,7empest,spotify:track:0gGfmw4csswZmFPj9YK8GW,63,2019,0.323,0.803,7,-7.397,1,0.0369,7.35e-05,0.834,0.0957,0.386,144.755,audio_features,943529,5
2353,Arush Mandal,Senses,spotify:track:6RPK5949LC9dFh7ryREN17,61,2019,0.15,0.0883,7,-22.406,1,0.0418,0.931,0.95,0.121,0.0392,137.014,audio_features,148338,3
2354,Hiroko Murakami,Everlasting Oath,spotify:track:7idzeppas1LGRlqUg36kh2,64,2019,0.423,0.0156,5,-29.634,0,0.0562,0.992,0.956,0.122,0.132,130.174,audio_features,170256,4
2355,Oliver Évilo,Jupiter Sunrise,spotify:track:1tQKUYjY3h950XByYm0ZAf,64,2019,0.21,0.00385,9,-37.141,0,0.0348,0.992,0.95,0.0738,0.114,107.116,audio_features,178402,4
2356,Of Monsters and Men,Alligator,spotify:track:797qMUoU74C6xc45n2vAMK,63,2019,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,audio_features,184027,4
2357,Pathfinder,Under a Moonlit Sky,spotify:track:7kBhRrrvVdW7sCtnlgilHl,59,2019,0.189,0.0843,4,-25.479,1,0.0402,0.967,0.857,0.115,0.0321,134.205,audio_features,209933,3
2358,Denise Billingsley,Meet me,spotify:track:3FNgcDIMzaP3YgCrmnAexL,65,2019,0.203,0.184,1,-23.174,1,0.0549,0.991,0.957,0.11,0.178,182.44,audio_features,136000,4
2359,Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),spotify:track:6JqpFboOH2bq9pzaYbkKBn,74,2019,0.764,0.752,8,-3.713,0,0.0711,0.18,0.0,0.0701,0.698,100.066,audio_features,187200,4
2360,Chegu Beats,Mello,spotify:track:22muJKMhVJMjH8nfyG7Pfz,57,2019,0.806,0.696,10,-9.989,1,0.0749,0.232,0.314,0.136,0.145,139.972,audio_features,180024,4
2361,SomeThingElseyt,I'm Something Else,spotify:track:3zRgdfwiFzHeDq4VYOpYpk,63,2019,0.733,0.557,4,-9.672,0,0.0562,0.381,0.0,0.135,0.331,92.941,audio_features,144094,4
2362,Topic,Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,81,2019,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,166794,4
2363,Plies,Boss Friends (feat. DaBaby),spotify:track:7ricPitUfBJw5KX7gsBKkL,59,2019,0.873,0.526,11,-8.467,0,0.229,0.0757,0.0,0.0839,0.674,104.978,audio_features,167467,4
2364,Danny Gokey,Haven't Seen It Yet,spotify:track:1JVefYHGnKd8ZjyaqWmTpz,59,2019,0.619,0.686,2,-6.534,1,0.0506,0.167,0.0,0.114,0.609,139.916,audio_features,244067,4
2365,POORSTACY,make up,spotify:track:1uxDHAH3cPPg5tmzcoDAIH,62,2019,0.781,0.474,0,-7.436,1,0.24,0.119,0.0,0.0685,0.584,87.615,audio_features,121413,4
2366,AJR,Break My Face,spotify:track:4h1VLpsN8tl5J1c8nsrUCa,57,2019,0.451,0.661,10,-6.961,0,0.0976,0.00321,0.0,0.108,0.444,180.133,audio_features,226336,4
2367,Leerseite,As She Awakens,spotify:track:1tZxzyEBPmsMTOpc6t005r,64,2019,0.289,0.0386,0,-24.586,1,0.037,0.982,0.875,0.0802,0.0395,68.734,audio_features,195429,3
2368,Kash Doll,Ice Me Out,spotify:track:6lJl03rkDmbmP5dtmY7MiI,60,2019,0.864,0.488,1,-9.463,1,0.52,0.0592,0.000678,0.0837,0.425,75.036,audio_features,182662,4
2369,Astron,Starlight,spotify:track:3ekiaLepyHvS65i9fNTZ66,59,2019,0.215,0.108,6,-23.299,1,0.036,0.523,0.855,0.104,0.0365,105.621,audio_features,244075,4
2370,Catie Turner,Prom Queen,spotify:track:71DY3XUIlTDGTMRWEicXBx,61,2019,0.488,0.184,0,-10.405,1,0.0374,0.634,0.0,0.15,0.273,112.31,audio_features,240508,4
2371,Saint Motel,Van Horn,spotify:track:4UgLRXh1z9NorzrdawpIgj,60,2019,0.642,0.807,8,-4.57,1,0.0421,0.00285,1.73e-05,0.186,0.423,124.523,audio_features,161120,4
2372,Burna Boy,On The Low,spotify:track:1PoJXULCvl03b1fiZmMxmd,73,2019,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00935,0.0835,0.937,99.95,audio_features,185899,4
2373,Prince Royce,Morir Solo,spotify:track:18hnXK4HWm3BxT8QijiJVO,65,2019,0.78,0.779,6,-3.369,0,0.0318,0.246,0.0,0.298,0.903,119.982,audio_features,242343,4
2374,DaBaby,Joggers (feat. Stunna 4 Vegas),spotify:track:6uIpf2e5PrB0ZMufi0AWpL,59,2019,0.772,0.659,2,-5.388,1,0.283,0.213,0.0,0.317,0.815,143.716,audio_features,133213,4
2375,Empty Space,Paranormal,spotify:track:3CPP2MBrbPXH9FOaSTTyuO,60,2019,0.245,0.172,2,-24.664,0,0.0486,0.982,0.903,0.0928,0.0646,140.399,audio_features,270000,4
2376,Dreamville,"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",spotify:track:1KbCc89SxYma4BnBChkJBs,60,2019,0.525,0.725,7,-5.318,1,0.629,0.529,0.0,0.598,0.693,175.63,audio_features,210467,4
2377,Liam Payne,Live Forever (With Cheat Codes),spotify:track:3HuUmYXZw4t4u3RvbfQgfK,67,2019,0.69,0.676,7,-6.111,1,0.0335,0.213,0.0,0.123,0.664,100.023,audio_features,174780,4
2378,Logic,Still Ballin (feat. Wiz Khalifa),spotify:track:199Dz9IgqKekyiRy3LBnHn,62,2019,0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.169,0.75,160.001,audio_features,239987,4
2379,Jaden,On My Own,spotify:track:4D1eVq5AUILwjg3tAe7o6M,62,2019,0.344,0.843,1,-3.711,0,0.0422,0.0214,0.00345,0.189,0.219,97.5,audio_features,244720,4
2380,BENEE,Find an Island,spotify:track:4Ve0Jx7MXjU4aPrFHJRZK7,69,2019,0.836,0.681,2,-3.793,0,0.0434,0.285,0.0,0.0729,0.854,81.554,audio_features,192613,4
2381,Bazzi,Caught in the Fire,spotify:track:29lG0RlQXa6Fms3DXs1TIT,62,2019,0.728,0.705,0,-5.81,1,0.15,0.148,1.27e-05,0.34,0.308,165.002,audio_features,169091,4
2382,Grimes,Violence - Original Mix,spotify:track:1Rr3ELmKFgoMiDwB1HYbvW,64,2019,0.533,0.9,5,-4.972,0,0.0495,0.00143,0.0982,0.129,0.0779,99.994,audio_features,220617,4
2383,LANY,okay,spotify:track:1a0Mg4XPdt4EKsUz5beRZY,66,2019,0.71,0.721,8,-7.674,1,0.214,0.0508,2.88e-06,0.152,0.555,119.919,audio_features,169183,4
2384,FISHER,You Little Beauty,spotify:track:1gRQxbfL4ULWyTosgXSbWT,72,2019,0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,audio_features,206588,4
2385,Eleanor Arroway,Touch of My Soul,spotify:track:7mBZGPbX8nmWRZfhityZda,60,2019,0.18,0.0545,0,-28.084,1,0.0312,0.981,0.962,0.0894,0.0506,71.586,audio_features,231116,4
2386,Leah Maur,For now,spotify:track:1IdZJSn4MgU8nGWVQGm25D,65,2019,0.203,0.00541,0,-32.599,1,0.0382,0.981,0.902,0.111,0.0511,69.264,audio_features,161312,3
2387,Dylan Scott,Nothing To Do Town,spotify:track:4qgObmdV1KatQHViTYrT6U,59,2019,0.551,0.836,2,-5.182,1,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,audio_features,185413,4
2388,Rend Collective,YOUR NAME IS POWER,spotify:track:161pnfRpiTTMZC1NWmjwh4,60,2019,0.513,0.835,8,-4.661,1,0.0571,0.00244,1.49e-06,0.339,0.53,86.046,audio_features,236093,4
2389,Jens Wechsler,Aller Anfang ist schwer,spotify:track:2XVccQz5rm9Uti3hrTmBoB,65,2019,0.414,0.0851,2,-23.528,0,0.049,0.995,0.967,0.106,0.351,89.092,audio_features,121500,4
2390,Lil Peep,When I Lie,spotify:track:7CS41pvRBhejuFs4m5nwtr,63,2019,0.737,0.588,8,-4.872,0,0.0467,0.00269,0.0,0.276,0.262,150.936,audio_features,237000,4
2391,PnB Rock,Fendi (feat. Nicki Minaj & Murda Beatz),spotify:track:7H1591r6SfmZZh6BUE7Gue,62,2019,0.809,0.871,1,-4.525,1,0.28,0.0681,0.0,0.111,0.573,154.957,audio_features,180610,4
2392,Logic,Mama/Show Love (feat. YBN Cordae),spotify:track:760VYgBLbNyEJp4jLa0CZ6,61,2019,0.574,0.823,0,-4.322,0,0.124,0.116,0.0,0.0898,0.256,154.053,audio_features,241307,4
2393,Sturgill Simpson,Sing Along,spotify:track:0JwtuqKYYCA1iJ5cubotGW,59,2019,0.489,0.957,7,-2.812,1,0.056,0.0115,0.000405,0.173,0.53,124.026,audio_features,174568,4
2394,Tito Torbellino Jr,Bajo Perfil,spotify:track:3u2ingQrmEVBJ6IJ0adpkW,63,2019,0.786,0.667,7,-7.733,1,0.0308,0.512,0.0,0.197,0.893,107.458,audio_features,199627,3
2395,The Score,Dreamin (with blackbear),spotify:track:2EtDBM1HREttw143IwZvJ0,64,2019,0.609,0.726,1,-3.947,0,0.108,0.00252,0.0,0.0745,0.616,79.967,audio_features,198640,4
2396,Hayden Cargile,Scarlet Macaw,spotify:track:4RInQKgHfqQBhKomdMIfsP,65,2019,0.278,0.0794,4,-27.825,1,0.0474,0.993,0.944,0.101,0.454,129.69,audio_features,142875,3
2397,Michel LeBond,A Spotless Mind,spotify:track:4tZVecOHfomT1ffDPYN7bP,60,2019,0.15,0.133,5,-24.177,1,0.0354,0.876,0.879,0.111,0.0789,75.308,audio_features,207056,4
2398,Charles Conte,When A Child Is Born,spotify:track:1QZWQNbo6aupLs38M2M1bY,64,2019,0.407,0.0299,9,-29.699,1,0.036,0.994,0.878,0.0922,0.269,119.75,audio_features,136833,4
2399,Smokepurpp,Audi II,spotify:track:5OYYacWV45MGBnFakswH5d,61,2019,0.789,0.576,10,-6.799,0,0.435,0.0382,0.0,0.136,0.423,139.964,audio_features,164639,4
2400,K. Michelle,The Rain,spotify:track:6LrZnsh8bhn70OEnDqXskh,59,2019,0.623,0.582,5,-8.627,0,0.0493,0.00358,0.0,0.144,0.265,143.809,audio_features,209537,4
2401,Cody Johnson,Dear Rodeo,spotify:track:5S8TnsIYMVrUg1bKxiGf6e,58,2019,0.482,0.654,10,-5.268,1,0.0265,0.00881,0.000164,0.111,0.353,146.192,audio_features,254653,4
2402,Berlioz,Origami,spotify:track:5MIyzgrAUZ5TryLLF30hcY,64,2019,0.388,0.00584,1,-26.36,1,0.0457,0.995,0.684,0.103,0.344,137.497,audio_features,106050,4
2403,Tones and I,Dance Monkey - Stripped Back,spotify:track:1ooBIqsmV1ocRldBZrvLPD,72,2019,0.664,0.212,6,-7.762,0,0.046,0.931,0.0,0.102,0.574,83.245,audio_features,171461,4
2404,Beyoncé,Diva - Homecoming Live,spotify:track:7eOG24Nx7j4nI3f9nOZTOi,65,2019,0.574,0.845,9,-7.406,1,0.164,0.0276,0.00029,0.387,0.486,145.921,audio_features,165873,4
2405,Citizen Way,Love Has Won,spotify:track:6zaVAtEOdEzQTtvK1sH2BP,58,2019,0.175,0.57,4,-7.29,1,0.0352,0.419,1.17e-06,0.143,0.227,171.079,audio_features,262400,3
2406,Rod Wave,PTSD,spotify:track:5NyUbp99rigBihPFeCaH6g,58,2019,0.747,0.589,1,-8.72,1,0.215,0.00168,0.0,0.112,0.259,159.998,audio_features,131240,4
2407,A$AP Ferg,Floor Seats,spotify:track:6AomCkEOQUODCYzQwH4SWC,64,2019,0.706,0.733,5,-4.942,1,0.097,0.069,0.154,0.823,0.683,135.996,audio_features,157507,4
2408,Coldplay,Everyday Life,spotify:track:0h9fnCSnbUgOEgibnQByFv,70,2019,0.512,0.453,2,-8.991,1,0.0291,0.771,0.0914,0.065,0.236,124.05,audio_features,258533,4
2409,Lewis Capaldi,Hollywood,spotify:track:5uGjeXi3epIE8N2ITkxIQ5,69,2019,0.723,0.669,10,-4.897,1,0.0527,0.553,0.0,0.0959,0.732,125.038,audio_features,191844,4
2410,Bakermat,Baianá,spotify:track:3iCO0ZekWPK6rmLnDjejLB,59,2019,0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.543,0.466,121.97,audio_features,180843,4
2411,Kozue Ojima,Hand in Hand,spotify:track:3nRbOaWAsIEIUFkFRlYVAM,65,2019,0.258,0.171,8,-23.163,1,0.0567,0.994,0.963,0.108,0.293,173.89,audio_features,106000,4
2412,Boogie,Rainy Days (feat. Eminem),spotify:track:015jLlgBeSkl3CApWJhlv7,62,2019,0.866,0.51,10,-6.254,1,0.256,0.0146,0.0,0.107,0.171,106.949,audio_features,234640,4
2413,Quality Control,Back On,spotify:track:5WptmsWwi6FEsTNxN1gUh1,60,2019,0.529,0.754,10,-3.457,0,0.325,0.0129,0.0,0.198,0.212,175.041,audio_features,145349,4
2414,Snoh Aalegra,Find Someone Like You,spotify:track:53SIeTHgXuAOd98hZWV2wD,62,2019,0.531,0.483,6,-9.729,0,0.0467,0.763,1.58e-06,0.16,0.414,84.814,audio_features,206465,4
2415,iann dior,Lately,spotify:track:0DntsVelzYRISWeBf4rmah,60,2019,0.533,0.617,4,-6.821,0,0.0421,0.0651,1.88e-06,0.117,0.285,179.001,audio_features,131397,4
2416,Gryffin,Just For A Moment (feat. Iselin),spotify:track:24FFOpCA6bc5YoU2F3TKqS,63,2019,0.536,0.776,1,-6.343,0,0.0485,0.0137,1.83e-05,0.269,0.414,144.037,audio_features,253251,4
2417,Caamp,By and By,spotify:track:75nZ4W6quZhI55LKiqCXWh,59,2019,0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.115,0.332,101.457,audio_features,280795,4
2418,Koby Laver,Close your eyes,spotify:track:53Mz4V3XL02YupbVnJKfMl,64,2019,0.265,0.0147,8,-31.932,0,0.035,0.993,0.949,0.103,0.0745,67.676,audio_features,192000,3
2419,David Guetta,Thing For You (With Martin Solveig),spotify:track:0IhTEIjFaRt3B2NQYf9azQ,69,2019,0.774,0.723,2,-5.545,1,0.0496,0.0395,1.82e-05,0.1,0.769,121.057,audio_features,191399,4
2420,Jonas Brothers,"Greenlight - From ""Songland""",spotify:track:5HgbcQFIHjNcn46w8ORwhu,59,2019,0.741,0.546,5,-9.122,0,0.0713,0.0369,0.0,0.0733,0.689,141.978,audio_features,180400,4
2421,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),spotify:track:1roCmBlcpV7LzsmB7pmCyt,67,2019,0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,audio_features,169175,4
2422,SwuM,With U,spotify:track:0rNpm25xLsckCS9JPAgpwP,62,2019,0.414,0.309,1,-11.858,0,0.0343,0.863,0.819,0.0923,0.184,90.026,audio_features,218667,4
2423,Tuva Meyer,Dream about me,spotify:track:6L1sKb2kv74gPGUpjkybTO,59,2019,0.169,0.0735,9,-26.106,1,0.0441,0.976,0.969,0.103,0.0434,127.956,audio_features,178250,4
2424,ROLE MODEL,hello!,spotify:track:7a2IJHzw9WJjoknwdnCop0,60,2019,0.791,0.462,10,-4.023,1,0.0383,0.505,0.0,0.0991,0.556,125.913,audio_features,188547,4
2425,Dalex,Vuelva A Ver - Remix,spotify:track:0GrGfs8ldZRWOrksG5uraH,68,2019,0.704,0.592,9,-5.368,1,0.194,0.644,0.0,0.802,0.386,159.872,audio_features,267110,4
2426,Doris Casella,Anwyll,spotify:track:3b2dTXXFKvij1wUU5JQJqb,65,2019,0.411,0.0393,7,-25.1,0,0.0514,0.995,0.936,0.114,0.291,124.794,audio_features,148667,1
2427,Roger Reuse,All Is Well Now,spotify:track:5QfENz96Rk140fmTccgCPa,63,2019,0.37,0.00271,0,-26.981,1,0.0477,0.994,0.927,0.124,0.245,69.348,audio_features,128292,4
2428,Naturally Recurring,Stage One,spotify:track:6KhZZFUgJZhDLjom4kkHwF,60,2019,0.235,0.0282,3,-33.656,0,0.0443,0.922,0.911,0.0826,0.192,121.39,audio_features,206769,4
2429,pewdiepie,Congratulations,spotify:track:6WaogiItGdUTm490XN4QKJ,64,2019,0.7,0.795,5,-9.019,0,0.151,0.16,0.0,0.354,0.696,136.018,audio_features,248354,4
2430,Monsta X,Follow,spotify:track:7ri0aUbwDcItOnQbywEGU5,67,2019,0.638,0.93,0,-2.214,1,0.0923,0.0305,2.38e-06,0.228,0.734,109.961,audio_features,213440,4
2431,Intentional Vibes,Mindstiller,spotify:track:2IA4wO7fwVunvFQuWeksm8,60,2019,0.214,0.0367,8,-35.677,1,0.0659,0.991,0.721,0.101,0.169,140.728,audio_features,216131,3
2432,Ian Wong,Fragile,spotify:track:0fAlHNRuvCQdxy7VD5lgaW,64,2019,0.405,0.233,7,-21.146,0,0.0373,0.984,0.955,0.112,0.408,137.727,audio_features,172495,3
2433,Gryffin,Tie Me Down (with Elley Duhé),spotify:track:2zh01m4PiHaZz4BAm0NRxs,62,2019,0.608,0.845,6,-2.292,1,0.0597,0.136,0.0,0.111,0.322,98.976,audio_features,218240,4
2434,Rodney Atkins,Caught Up In The Country,spotify:track:4aGG4VOWGv9RwlYQNsBrkE,61,2019,0.603,0.852,7,-5.166,1,0.0463,0.0137,0.0,0.513,0.655,124.091,audio_features,160991,4
2435,Dom Dolla,San Frandisco,spotify:track:3T00mhdOYUuM5yiuPs3xhs,66,2019,0.779,0.937,9,-6.269,0,0.0496,0.0443,0.101,0.0912,0.49,125.025,audio_features,185000,4
2436,Flovry,Becoming,spotify:track:2CStWGYWH8S11Hf9TYwYzK,62,2019,0.725,0.28,1,-15.015,1,0.142,0.818,0.807,0.194,0.359,82.021,audio_features,166242,4
2437,Yonder Dale,Benevolent,spotify:track:6PySB4GoTTMKXhH4Ksaugj,63,2019,0.121,0.194,9,-17.193,0,0.0356,0.911,0.854,0.11,0.257,83.747,audio_features,188459,4
2438,Orbit Release,Eternal Thoughts,spotify:track:6b0o30D3HsAsyk0RCocgJ1,59,2019,0.167,0.0562,9,-25.607,1,0.0376,0.927,0.9,0.113,0.0843,138.743,audio_features,241439,4
2439,Ström,Ankomst,spotify:track:2f1sFLNAFkimScFnAZaEaI,59,2019,0.196,0.103,0,-19.66,1,0.0399,0.801,0.88,0.111,0.0388,68.584,audio_features,154054,4
2440,Eli Young Band,Love Ain't,spotify:track:6lUNNXp7M8boA7gUEd6PSm,58,2019,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,audio_features,186600,4
2441,Joel Adams,Coffee,spotify:track:4vskOzqaYFNGGkHLTG7xAf,63,2019,0.486,0.497,1,-8.98,1,0.117,0.438,3.01e-06,0.355,0.285,109.423,audio_features,251294,4
2442,Aaliyah,Are You That Somebody,spotify:track:3FY7setkwqNLtNyS4se0jd,60,2019,0.848,0.663,9,-7.078,0,0.159,0.124,0.0293,0.0737,0.833,137.953,audio_features,265667,4
2443,LANCO,What I See,spotify:track:4zLh511JiWkVxr5QOUkeVR,59,2019,0.531,0.637,2,-6.77,1,0.0279,0.0496,0.0,0.178,0.461,78.01,audio_features,229686,4
2444,Dee Watkins,Hell Raiser,spotify:track:66JGxkWVCyHLBVOYsAvph9,58,2019,0.943,0.597,2,-7.686,1,0.349,0.0181,0.0,0.109,0.422,99.994,audio_features,154096,4
2445,Jase Moran,Distant Lapse,spotify:track:7pDD127Pc7US1ZG0sJy3e0,64,2019,0.484,0.0382,7,-24.832,1,0.0501,0.992,0.936,0.1,0.238,67.391,audio_features,165560,4
2446,Cody Johnson,Ain't Nothin' to It,spotify:track:4QWaq7U3fufJjy1rCBm6ds,57,2019,0.514,0.618,10,-5.673,1,0.0268,0.132,0.00078,0.0921,0.311,139.977,audio_features,202360,4
2447,Stray Kids,Levanter,spotify:track:4mtPGvoOvfqskC9M3tNZrV,68,2019,0.559,0.695,9,-4.722,1,0.0518,0.00747,0.0,0.545,0.349,149.964,audio_features,195656,4
2448,Jonathan Groff,Get This Right - Outtake,spotify:track:401xthyxSHv4raI9NCGgr3,62,2019,0.725,0.5,11,-7.17,0,0.151,0.0777,0.0,0.0628,0.446,98.515,audio_features,226920,4
2449,Daniel Caesar,ENTROPY,spotify:track:795p3jKj5stjPf8IFpZkdD,61,2019,0.642,0.527,2,-9.444,1,0.0534,0.808,4.28e-05,0.154,0.566,133.062,audio_features,261291,4
2450,Fame on Fire,Without Me,spotify:track:0MUuR9j0ymUTi6SxWboCet,60,2019,0.611,0.868,0,-3.995,0,0.0645,0.0146,0.0,0.122,0.48,135.947,audio_features,229412,4
2451,Labrinth,When I R.I.P.,spotify:track:2t16D9V5FmmRAJjsSpwvZf,63,2019,0.394,0.551,8,-6.456,0,0.213,0.73,0.00166,0.0907,0.451,79.65,audio_features,174568,1
2452,Rosa Løvstrøm,Noctis,spotify:track:3SwiMJxBE5eqYdbXJBRtiT,65,2019,0.111,0.0118,2,-31.874,1,0.0403,0.985,0.917,0.108,0.0812,77.891,audio_features,158000,3
2453,Maurice Windham,A Way to Heaven,spotify:track:53P3pDWN0hGSLypCMWCech,64,2019,0.511,0.0322,8,-24.03,1,0.0446,0.994,0.936,0.094,0.213,78.431,audio_features,62414,4
2454,G Mills,Keyframe,spotify:track:7Fmc8OIzeIjWFcF5VxuT84,62,2019,0.593,0.224,7,-18.348,0,0.0353,0.931,0.912,0.123,0.208,117.015,audio_features,174359,4
2455,Maggie Rogers,Back In My Body,spotify:track:0DlMSBJh9uo52DieTYVXLw,59,2019,0.442,0.753,4,-6.073,1,0.0622,0.343,4.94e-06,0.135,0.276,163.951,audio_features,249541,4
2456,Grupo Firme,El Mundo a Tus Pies,spotify:track:4MDLvDUSbL6TEtc12CxNyp,68,2019,0.652,0.524,5,-6.582,1,0.0311,0.331,0.0,0.273,0.396,134.812,audio_features,176227,4
2457,SAINt JHN,Anything Can Happen,spotify:track:1S2zNPB4JaGsinUjdlwn1a,62,2019,0.674,0.814,2,-5.861,1,0.0692,0.0236,0.0,0.401,0.183,138.017,audio_features,182995,4
2458,Lil Peep,white tee,spotify:track:07stbgVp3PNKRk12IQ0ZCh,62,2019,0.812,0.541,11,-8.912,1,0.042,0.268,0.0,0.071,0.77,149.987,audio_features,132227,4
2459,Chance the Rapper,Ballin Flossin,spotify:track:4pnIUqhf1AQMFrJPd4BbrT,61,2019,0.926,0.498,11,-7.931,0,0.0899,0.0259,2.92e-06,0.492,0.766,125.008,audio_features,169549,4
2460,The Chainsmokers,See The Way,spotify:track:6VWz99969QmNc2gWo21ktl,65,2019,0.558,0.456,2,-8.118,1,0.0945,0.129,0.0,0.189,0.566,94.851,audio_features,177960,4
2461,Lambert,Otis,spotify:track:2diCZXC0Cjyv4xqByCHkmK,64,2019,0.528,0.0591,4,-27.726,1,0.0459,0.992,0.973,0.101,0.246,128.232,audio_features,137998,4
2462,Smith/Hill,Onehundredfive,spotify:track:6WvrWe1fnO2ntO1hjL8m8b,60,2019,0.275,0.201,11,-20.327,1,0.0447,0.778,0.927,0.112,0.0382,70.005,audio_features,175800,4
2463,Flovry,Channel 12,spotify:track:7aVIFiSJpfBpVLUFlX6p18,62,2019,0.669,0.259,4,-14.37,1,0.0482,0.931,0.849,0.126,0.474,136.008,audio_features,142969,4
2464,Opus Monik,Semblance,spotify:track:3hRxec7T9VCxBuIJ7chI7r,59,2019,0.243,0.21,0,-20.955,1,0.038,0.838,0.942,0.0879,0.0483,68.766,audio_features,121484,5
2465,Bring Me The Horizon,MANTRA,spotify:track:060RNnzoMay3wKJek1faPc,66,2019,0.5,0.817,0,-3.501,1,0.0459,0.00054,0.0,0.152,0.599,90.01,audio_features,233129,4
2466,Gracie Abrams,Stay,spotify:track:0Uon5NsSAkBDx69XYOaQ5P,66,2019,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,audio_features,177153,4
2467,Natanael Cano,Iniciales AL (Porte Fino),spotify:track:58bqqIYUIbkMOgD1ZBAr1E,63,2019,0.672,0.669,8,-4.384,1,0.0359,0.304,0.0,0.112,0.926,107.518,audio_features,202419,3
2468,M1ND,Moonlight,spotify:track:7d3KZr4HSC2Pt3r4a9Jx91,60,2019,0.173,0.0255,1,-31.797,1,0.046,0.721,0.893,0.109,0.336,124.49,audio_features,149697,4
2469,2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),spotify:track:7jKUnzzOGhAlPjr7LkIUlE,60,2019,0.796,0.467,11,-6.293,1,0.34,0.202,3.32e-05,0.206,0.4,179.974,audio_features,173760,3
2470,Blueface,Stop Cappin,spotify:track:16YQkGOiqsATntjuZCq52X,60,2019,0.846,0.58,9,-7.92,0,0.476,0.0185,1.83e-05,0.057,0.553,103.956,audio_features,161307,4
2471,Machine Gun Kelly,Burning Memories (feat. Lil Skies),spotify:track:1xGxSCtX96DB7inpF2wKIS,61,2019,0.558,0.592,0,-8.104,0,0.153,0.15,0.0,0.123,0.398,80.788,audio_features,216295,4
2472,Lil Skies,Nowadays Pt. 2 (feat. Landon Cube),spotify:track:0Goo25lbtpwor5vb0K2r21,60,2019,0.687,0.829,4,-3.607,0,0.0298,0.0836,0.0,0.0986,0.349,152.059,audio_features,221153,4
2473,Noah Kahan,Young Blood,spotify:track:5ngcqrs4Xq915GUqNtNNr5,63,2019,0.671,0.463,11,-8.534,1,0.0439,0.391,0.0,0.162,0.344,85.002,audio_features,208533,4
2474,Santo Trevisani,If you ever change your mind,spotify:track:4meLskE3DIQEBlBC18GS0Z,64,2019,0.399,0.0913,7,-25.056,1,0.0597,0.995,0.965,0.173,0.369,78.819,audio_features,122000,5
2475,Caro,i don't miss u,spotify:track:5WgdCkTa3l9GznpPQaQH6W,63,2019,0.407,0.292,3,-7.621,1,0.0773,0.855,0.0,0.117,0.0772,78.412,audio_features,178896,4
2476,Jordan Feliz,Faith - Radio Version,spotify:track:4HeBnOIcdTi5ZCdmpwJUuR,59,2019,0.571,0.522,0,-11.317,0,0.0271,0.048,0.0,0.0978,0.442,89.985,audio_features,226887,4
2477,Brantley Gilbert,Fire’t Up,spotify:track:748wrs9n0dSXFyY3VRZB9w,59,2019,0.624,0.883,5,-5.212,1,0.0409,0.00642,0.000113,0.361,0.526,108.064,audio_features,176507,4
2478,Khalid,Intro,spotify:track:5BfMJ6iytQnu1r7iiCYSXe,61,2019,0.213,0.414,0,-9.725,1,0.0339,0.308,0.0257,0.0912,0.0553,79.556,audio_features,213253,4
2479,YNW Melly,Butter Pecan - Bonus Track,spotify:track:4gVX26KwlsIh9Uh7hKIRjp,58,2019,0.808,0.524,5,-9.008,0,0.354,0.157,0.0,0.136,0.423,129.978,audio_features,222592,4
2480,Keira Barton,Insouciant,spotify:track:0pGlR10x0J2xF7IkWRMHgh,59,2019,0.172,0.0329,8,-29.727,1,0.0538,0.986,0.881,0.0979,0.0385,125.272,audio_features,207500,5
2481,Teodor Wolgers,supine,spotify:track:7IMGJM5S0YYcQhvtdeJH14,64,2019,0.533,0.0608,6,-30.09,1,0.0283,0.993,0.88,0.109,0.527,95.974,audio_features,208000,4
